,frame_id,face_id,dominant_gender,gender,dominant_age,age,age_group,max_sum_age,direct_age_group
1032,160385,0,Male,"{'Male': 0.9913703738184426, 'Female': 0.008629626181557343}",40-49,"{'0-2': 0.004166499990394676, '3-9': 0.001436297388925283, '10-19': 0.0024219336844940828, '20-29': 0.042139434162772896, '30-39': 0.2009984324122541, '40-49': 0.36233751883207527, '50-59': 0.3411834483822815, '60-69': 0.04511655553796071, 'more than 70': 0.00019987960884156305}",Up to 50,"{'Over 50': 0.38649988352908377, 'Up to 50': 0.6135001164709163}",Up to 50
1033,160390,0,Male,"{'Male': 0.9923766382802361, 'Female': 0.007623361719763843}",40-49,"{'0-2': 0.002119841988841244, '3-9': 0.0011403702862645658, '10-19': 0.0020622819144309784, '20-29': 0.03937004602207827, '30-39': 0.19110996263590319, '40-49': 0.3676805507191633, '50-59': 0.3443722995087524, '60-69': 0.051884522053637076, 'more than 70': 0.0002601248709290065}",Up to 50,"{'Over 50': 0.39651694643331853, 'Up to 50': 0.6034830535666815}",Up to 50
1034,160395,0,Male,"{'Male': 0.9916216011853426, 'Female': 0.008378398814657377}",40-49,"{'0-2': 0.0033178820639194794, '3-9': 0.0015267434734993642, '10-19': 0.002509778009388727, '20-29': 0.04752174734752446, '30-39': 0.21323907497060407, '40-49': 0.3673655415083553, '50-59': 0.30253198604597964, '60-69': 0.06165629849247132, 'more than 70': 0.0003309480882577932}",Up to 50,"{'Over 50': 0.36451923262670877, 'Up to 50': 0.6354807673732914}",Up to 50
1035,160400,0,Male,"{'Male': 0.9901877784474395, 'Female': 0.00981222155256049}",40-49,"{'0-2': 0.002857148125430298, '3-9': 0.001285315002696376, '10-19': 0.0018789610639832345, '20-29': 0.04648596187341032, '30-39': 0.19590173268204208, '40-49': 0.3564735989019677, '50-59': 0.3034035373183778, '60-69': 0.09122335525582465, 'more than 70': 0.0004903897762674421}",Up to 50,"{'Over 50': 0.3951172823504699, 'Up to 50': 0.60488271764953}",Up to 50
1036,160405,0,Male,"{'Male': 0.9904449665905156, 'Female': 0.009555033409484328}",50-59,"{'0-2': 0.007666950692070759, '3-9': 0.001996097238361848, '10-19': 0.0027502624265547866, '20-29': 0.03965741092815947, '30-39': 0.1597630911933571, '40-49': 0.3361383094444412, '50-59': 0.3594759936930338, '60-69': 0.09211996906434312, 'more than 70': 0.00043191531967785694}",Up to 50,"{'Over 50': 0.45202787807705475, 'Up to 50': 0.5479721219229452}",Over 50
1037,16040,0,Female,"{'Male': 0.006407181054159272, 'Female': 0.9935928189458407}",20-29,"{'0-2': 0.0009612629429741942, '3-9': 0.004770426052313477, '10-19': 0.034337733938284855, '20-29': 0.7249863313545512, '30-39': 0.22496941387955066, '40-49': 0.009726411032421712, '50-59': 0.00022320461787319563, '60-69': 2.491743383356477e-05, 'more than 70': 2.9874819695916583e-07}",Up to 50,"{'Over 50': 0.00024842079990371955, 'Up to 50': 0.999751579200096}",Up to 50
1038,160410,0,Male,"{'Male': 0.9910422089198698, 'Female': 0.008957791080130126}",50-59,"{'0-2': 0.0033179639403024736, '3-9': 0.0006988547857217168, '10-19': 0.0010649535859163224, '20-29': 0.025899330039076476, '30-39': 0.12691001432262014, '40-49': 0.35950903643428345, '50-59': 0.41011341814335733, '60-69': 0.07205801077060514, 'more than 70': 0.0004284179781167787}",Up to 50,"{'Over 50': 0.48259984689207924, 'Up to 50': 0.5174001531079206}",Over 50
1039,160415,0,Male,"{'Male': 0.9929933752519442, 'Female': 0.007006624748055844}",50-59,"{'0-2': 0.005445581396612656, '3-9': 0.0017514654557036244, '10-19': 0.0031967439644107285, '20-29': 0.04082437298096458, '30-39': 0.14634707857473303, '40-49': 0.35419635125690146, '50-59': 0.3547638747527351, '60-69': 0.09316064019186722, 'more than 70': 0.0003138914260714168}",Up to 50,"{'Over 50': 0.4482384063706737, 'Up to 50': 0.5517615936293261}",Over 50
1040,160420,0,Male,"{'Male': 0.9903561909392096, 'Female': 0.009643809060790442}",50-59,"{'0-2': 0.00674070524480424, '3-9': 0.0009728451616222234, '10-19': 0.001716476696654247, '20-29': 0.038562710399631654, '30-39': 0.16350003343658637, '40-49': 0.31152472826259214, '50-59': 0.33360655018815305, '60-69': 0.14243607720302467, 'more than 70': 0.0009398734069313293}",Up to 50,"{'Over 50': 0.47698250079810905, 'Up to 50': 0.5230174992018909}",Over 50
1041,160425,0,Male,"{'Male': 0.9897560195348405, 'Female': 0.010243980465159477}",50-59,"{'0-2': 0.002211663777810598, '3-9': 0.0006262698975062317, '10-19': 0.0009956432629810467, '20-29': 0.016266536971777976, '30-39': 0.07822605212317502, '40-49': 0.29066593209374086, '50-59': 0.4968627003019974, '60-69': 0.11363828634036936, 'more than 70': 0.0005069152306415447}",Over 50,"{'Over 50': 0.6110079018730082, 'Up to 50': 0.38899209812699176}",Over 50
1042,160430,0,Male,"{'Male': 0.9889195633347277, 'Female': 0.011080436665272265}",40-49,"{'0-2': 0.005210802809388187, '3-9': 0.0012404899697147644, '10-19': 0.003109414681906663, '20-29': 0.06645396454483171, '30-39': 0.2368117468439212, '40-49': 0.35269663802720386, '50-59': 0.2600423053731289, '60-69': 0.07430335699759462, 'more than 70': 0.00013128075231018003}",Up to 50,"{'Over 50': 0.33447694312303367, 'Up to 50': 0.6655230568769663}",Up to 50
1043,16045,0,Female,"{'Male': 0.006894606792678504, 'Female': 0.9931053932073215}",20-29,"{'0-2': 9.555191795455336e-05, '3-9': 0.0032621505236428614, '10-19': 0.03450667599539915, '20-29': 0.6996844454101553, '30-39': 0.25149217860011586, '40-49': 0.010685865648740066, '50-59': 0.00024709690373379134, '60-69': 2.586009864404804e-05, 'more than 70': 1.7490161433071143e-07}",Up to 50,"{'Over 50': 0.0002731319039921701, 'Up to 50': 0.9997268680960077}",Up to 50
1044,160500,0,Male,"{'Male': 0.993251152439373, 'Female': 0.0067488475606269395}",40-49,"{'0-2': 0.0033349711254951125, '3-9': 0.0006954534573903612, '10-19': 0.0019069862104354456, '20-29': 0.03885356971789493, '30-39': 0.19215655323306444, '40-49': 0.4174118713082233, '50-59': 0.30392023193855033, '60-69': 0.041472172714437164, 'more than 70': 0.0002481902945087174}",Up to 50,"{'Over 50': 0.3456405949474962, 'Up to 50': 0.6543594050525037}",Up to 50
1045,160505,0,Male,"{'Male': 0.9934817167958947, 'Female': 0.006518283204105345}",40-49,"{'0-2': 0.00246364295476384, '3-9': 0.0006477894677822579, '10-19': 0.0014121104286250786, '20-29': 0.023646343531282504, '30-39': 0.15113437442827132, '40-49': 0.42659657137836543, '50-59': 0.35356481909125226, '60-69': 0.04028257991843964, 'more than 70': 0.00025176880121779435}",Up to 50,"{'Over 50': 0.3940991678109097, 'Up to 50': 0.6059008321890904}",Up to 50
1046,16050,0,Female,"{'Male': 0.006062657517741599, 'Female': 0.9939373424822584}",20-29,"{'0-2': 0.0009000812466110869, '3-9': 0.005730716139415001, '10-19': 0.06497486043529704, '20-29': 0.737881757957249, '30-39': 0.17954021080013846, '40-49': 0.01052017736238099, '50-59': 0.00036831713321170794, '60-69': 8.32460686995175e-05, 'more than 70': 6.328569973149965e-07}",Up to 50,"{'Over 50': 0.00045219605890854046, 'Up to 50': 0.9995478039410916}",Up to 50
1047,160510,0,Male,"{'Male': 0.9925782825120059, 'Female': 0.007421717487994131}",40-49,"{'0-2': 0.0008228333355520226, '3-9': 0.0005613334243492711, '10-19': 0.0010177208615995588, '20-29': 0.026099665383211002, '30-39': 0.16939081830853212, '40-49': 0.3817017803330156, '50-59': 0.3566840146981573, '60-69': 0.06331608508712096, 'more than 70': 0.000405748568462218}",Up to 50,"{'Over 50': 0.42040584835374045, 'Up to 50': 0.5795941516462596}",Up to 50
1048,160515,0,Male,"{'Male': 0.9944906970383834, 'Female': 0.00550930296161652}",40-49,"{'0-2': 0.002488627473014901, '3-9': 0.0005377361581591775, '10-19': 0.0015945733486709267, '20-29': 0.035739747178958906, '30-39': 0.18436053189450805, '40-49': 0.3590228853638341, '50-59': 0.35611931777810424, '60-69': 0.0597742029206159, 'more than 70': 0.0003623778841337632}",Up to 50,"{'Over 50': 0.4162558985828539, 'Up to 50': 0.583744101417146}",Up to 50
1049,160520,0,Male,"{'Male': 0.9947942321350669, 'Female': 0.0052057678649330445}",40-49,"{'0-2': 0.0015849072329071835, '3-9': 0.0003999993063133642, '10-19': 0.0011523577196156823, '20-29': 0.02764205674991174, '30-39': 0.15677638835323596, '40-49': 0.37516260402774915, '50-59': 0.36020453060679447, '60-69': 0.07673304369634011, 'more than 70': 0.0003441123071323976}",Up to 50,"{'Over 50': 0.43728168661026695, 'Up to 50': 0.5627183133897331}",Up to 50
1050,160525,0,Male,"{'Male': 0.9953755188943851, 'Female': 0.004624481105614877}",50-59,"{'0-2': 0.004605525180307701, '3-9': 0.0006634135623625725, '10-19': 0.001759314852439179, '20-29': 0.03143650296722887, '30-39': 0.15921674089220242, '40-49': 0.35974286920321485, '50-59': 0.37978301977298295, '60-69': 0.06243804923542486, 'more than 70': 0.0003545643338364359}",Up to 50,"{'Over 50': 0.44257563334224426, 'Up to 50': 0.5574243666577556}",Over 50
1051,160530,0,Male,"{'Male': 0.9941186983931974, 'Female': 0.0058813016068025616}",40-49,"{'0-2': 0.00333765371730508, '3-9': 0.0009113877298943771, '10-19': 0.0020342704452513375, '20-29': 0.03437850504766154, '30-39': 0.18393707837765574, '40-49': 0.3926582004361257, '50-59': 0.34154571290064256, '60-69': 0.04098203604380278, 'more than 70': 0.00021515530166089756}",Up to 50,"{'Over 50': 0.38274290424610624, 'Up to 50': 0.6172570957538938}",Up to 50
1052,160535,0,Male,"{'Male': 0.9942495619039947, 'Female': 0.00575043809600524}",40-49,"{'0-2': 0.0041196174551310525, '3-9': 0.0005347751956382072, '10-19': 0.0017620899500166744, '20-29': 0.035418726794740556, '30-39': 0.18813713762016646, '40-49': 0.38748833668515276, '50-59': 0.329363260261639, '60-69': 0.05287127360461547, 'more than 70': 0.00030478243289966243}",Up to 50,"{'Over 50': 0.3825393162991541, 'Up to 50': 0.6174606837008457}",Up to 50
1053,160540,0,Male,"{'Male': 0.9935453981255237, 'Female': 0.006454601874476379}",50-59,"{'0-2': 0.0038465026372431358, '3-9': 0.0006210810180622016, '10-19': 0.0019206581562117384, '20-29': 0.031158507792410285, '30-39': 0.15834483108703387, '40-49': 0.3728332970990013, '50-59': 0.3812907725686813, '60-69': 0.04972818995214543, 'more than 70': 0.0002561596892106669}",Up to 50,"{'Over 50': 0.43127512221003744, 'Up to 50': 0.5687248777899625}",Over 50
1054,160545,0,Male,"{'Male': 0.9949922097520597, 'Female': 0.00500779024794025}",40-49,"{'0-2': 0.014934140341499712, '3-9': 0.0015695737708220363, '10-19': 0.003199799272073639, '20-29': 0.055676849157927706, '30-39': 0.19654041919397675, '40-49': 0.3351363482004661, '50-59': 0.33273594302632215, '60-69': 0.06006546201448825, 'more than 70': 0.00014146502242356159}",Up to 50,"{'Over 50': 0.392942870063234, 'Up to 50': 0.607057129936766}",Up to 50
1055,160550,0,Male,"{'Male': 0.9944651030981366, 'Female': 0.005534896901863362}",50-59,"{'0-2': 0.010057491373073803, '3-9': 0.0022511384160777323, '10-19': 0.003314520242457309, '20-29': 0.040121208442735395, '30-39': 0.15444933273085054, '40-49': 0.27692527276711326, '50-59': 0.433092761570402, '60-69': 0.0796710431129877, 'more than 70': 0.0001172313443022404}",Over 50,"{'Over 50': 0.5128810360276919, 'Up to 50': 0.48711896397230803}",Over 50
1056,160555,0,Male,"{'Male': 0.9948329255370851, 'Female': 0.005167074462914882}",50-59,"{'0-2': 0.00840824024478828, '3-9': 0.0015531532613093123, '10-19': 0.002804080652056449, '20-29': 0.051833500648849944, '30-39': 0.190348356025662, '40-49': 0.32692511841576083, '50-59': 0.36015615741756435, '60-69': 0.05784087233418462, 'more than 70': 0.00013052099982418006}",Up to 50,"{'Over 50': 0.41812755075157315, 'Up to 50': 0.5818724492484268}",Over 50
1057,160560,0,Male,"{'Male': 0.992338553459007, 'Female': 0.0076614465409929906}",50-59,"{'0-2': 0.00307610751034254, '3-9': 0.0007170504579097956, '10-19': 0.0014353434408247482, '20-29': 0.04034662464296259, '30-39': 0.18132072925026738, '40-49': 0.33951974399103924, '50-59': 0.3827322634667672, '60-69': 0.050657696874134614, 'more than 70': 0.00019444036575199533}",Up to 50,"{'Over 50': 0.4335844007066538, 'Up to 50': 0.5664155992933463}",Over 50
1058,160565,0,Male,"{'Male': 0.9922948633812757, 'Female': 0.00770513661872434}",50-59,"{'0-2': 0.0016218878104926858, '3-9': 0.0009266387078305555, '10-19': 0.0018999352365770448, '20-29': 0.04972385358415834, '30-39': 0.21693635034812797, '40-49': 0.34530136829071995, '50-59': 0.3484230476661013, '60-69': 0.034954954182825494, 'more than 70': 0.00021196417316670128}",Up to 50,"{'Over 50': 0.38358996602209355, 'Up to 50': 0.6164100339779066}",Over 50
1059,160570,0,Male,"{'Male': 0.9900441776703265, 'Female': 0.00995582232967348}",50-59,"{'0-2': 0.0036874491068201692, '3-9': 0.0012918859558005032, '10-19': 0.002201211671614954, '20-29': 0.05357095409378243, '30-39': 0.19343338591009931, '40-49': 0.34442882045520484, '50-59': 0.36433462764178964, '60-69': 0.036831859140466904, 'more than 70': 0.00021980602442130755}",Up to 50,"{'Over 50': 0.4013862928066778, 'Up to 50': 0.5986137071933222}",Over 50
1060,160575,0,Male,"{'Male': 0.9879169822147441, 'Female': 0.012083017785255869}",40-49,"{'0-2': 0.0033516536332553145, '3-9': 0.0022750788133429566, '10-19': 0.0034433983403587376, '20-29': 0.09220108752662448, '30-39': 0.34119801862123, '40-49': 0.34687545856934676, '50-59': 0.19831583172130945, '60-69': 0.012270662919029514, 'more than 70': 6.880985550256866e-05}",Up to 50,"{'Over 50': 0.21065530449584152, 'Up to 50': 0.7893446955041583}",Up to 50
1061,160580,0,Male,"{'Male': 0.9911659930821145, 'Female': 0.008834006917885533}",40-49,"{'0-2': 0.013059896910295797, '3-9': 0.004312753745040389, '10-19': 0.0028535369766445203, '20-29': 0.09265550023224509, '30-39': 0.30278928682426876, '40-49': 0.3930561936285642, '50-59': 0.17831027570172722, '60-69': 0.012912773946414048, 'more than 70': 4.978203479991244e-05}",Up to 50,"{'Over 50': 0.19127283168294118, 'Up to 50': 0.8087271683170587}",Up to 50
1062,160585,0,Male,"{'Male': 0.9902791296406973, 'Female': 0.00972087035930265}",50-59,"{'0-2': 0.004190624416044193, '3-9': 0.0007420389165755404, '10-19': 0.0014778014036842134, '20-29': 0.06191056357977801, '30-39': 0.18386444426906992, '40-49': 0.33302248375202315, '50-59': 0.3366049756209926, '60-69': 0.07804558425347029, 'more than 70': 0.000141483788362155}",Up to 50,"{'Over 50': 0.41479204366282507, 'Up to 50': 0.585207956337175}",Over 50
1063,16075,0,Male,"{'Male': 0.9982025010068138, 'Female': 0.0017974989931862073}",30-39,"{'0-2': 3.5399239177897436e-05, '3-9': 0.0007941025453782364, '10-19': 0.005058066528563013, '20-29': 0.3403624610818991, '30-39': 0.6072215166169226, '40-49': 0.045329725817046265, '50-59': 0.0009168845219865089, '60-69': 0.00028169656815739, 'more than 70': 1.4708086901481907e-07}",Up to 50,"{'Over 50': 0.0011987281710129137, 'Up to 50': 0.9988012718289871}",Up to 50
1064,16085,0,Male,"{'Male': 0.996787514109251, 'Female': 0.003212485890748914}",30-39,"{'0-2': 1.607721392647271e-05, '3-9': 0.000658024240062401, '10-19': 0.010303362897381119, '20-29': 0.40958977321726936, '30-39': 0.544954727179456, '40-49': 0.03259956074503497, '50-59': 0.0015171985677547122, '60-69': 0.0003611280664553184, 'more than 70': 1.4787265956085966e-07}",Up to 50,"{'Over 50': 0.0018784745068695912, 'Up to 50': 0.9981215254931304}",Up to 50
1065,16100,0,Male,"{'Male': 0.9964078564029671, 'Female': 0.003592143597032806}",30-39,"{'0-2': 1.821840654108064e-05, '3-9': 0.0003290871586640953, '10-19': 0.004030245584840734, '20-29': 0.3190469061746077, '30-39': 0.6264093226176458, '40-49': 0.048699351558386714, '50-59': 0.0012261458663421422, '60-69': 0.0002405527482364598, 'more than 70': 1.6988473546723775e-07}",Up to 50,"{'Over 50': 0.0014668684993140691, 'Up to 50': 0.998533131500686}",Up to 50
1066,16110,0,Male,"{'Male': 0.9955391821015025, 'Female': 0.004460817898497542}",30-39,"{'0-2': 1.739634706823393e-05, '3-9': 0.0003443622464806141, '10-19': 0.005724466864284717, '20-29': 0.3977325008245363, '30-39': 0.5582147077490295, '40-49': 0.03650186757222931, '50-59': 0.0012447526562349219, '60-69': 0.0002197791112342436, 'more than 70': 1.6662890218429731e-07}",Up to 50,"{'Over 50': 0.0014646983963713498, 'Up to 50': 0.9985353016036287}",Up to 50
1067,16125,0,Male,"{'Male': 0.9960957190817226, 'Female': 0.003904280918277414}",30-39,"{'0-2': 1.3631931527828016e-05, '3-9': 6.285061771036514e-05, '10-19': 0.0006217392929962292, '20-29': 0.12898425546046913, '30-39': 0.7410398284835428, '40-49': 0.12532879925290888, '50-59': 0.003432802472911313, '60-69': 0.0005157852298242186, 'more than 70': 3.072581093365016e-07}",Up to 50,"{'Over 50': 0.003948894960844868, 'Up to 50': 0.9960511050391552}",Up to 50
1068,161380,0,Female,"{'Male': 0.014303232296643098, 'Female': 0.9856967677033569}",30-39,"{'0-2': 0.00015206723374221239, '3-9': 0.0005189239107269782, '10-19': 0.008617282352125066, '20-29': 0.2599710463543214, '30-39': 0.568288997165421, '40-49': 0.1533957770421666, '50-59': 0.007732710790481237, '60-69': 0.0013216558013644988, 'more than 70': 1.5393496509394662e-06}",Up to 50,"{'Over 50': 0.009055905941496677, 'Up to 50': 0.9909440940585033}",Up to 50
1069,161385,0,Female,"{'Male': 0.012723467258906607, 'Female': 0.9872765327410934}",30-39,"{'0-2': 0.0001156622237201434, '3-9': 0.001530322040285278, '10-19': 0.02604511837666491, '20-29': 0.4350834465685688, '30-39': 0.4723981726457329, '40-49': 0.06151961383038699, '50-59': 0.0030438645425627806, '60-69': 0.00026338830465596824, 'more than 70': 4.114674222341508e-07}",Up to 50,"{'Over 50': 0.003307664314640983, 'Up to 50': 0.996692335685359}",Up to 50
1070,161395,0,Female,"{'Male': 0.005485056432477653, 'Female': 0.9945149435675223}",20-29,"{'0-2': 0.0010484286376323977, '3-9': 0.003229462986988922, '10-19': 0.03228495163526946, '20-29': 0.5935110008288598, '30-39': 0.34805004998697503, '40-49': 0.021123741676604357, '50-59': 0.0007174628603782071, '60-69': 3.470749033917705e-05, 'more than 70': 1.938969528062068e-07}",Up to 50,"{'Over 50': 0.0007523642476701904, 'Up to 50': 0.9992476357523299}",Up to 50
1071,161400,0,Female,"{'Male': 0.005271870829371084, 'Female': 0.9947281291706289}",20-29,"{'0-2': 0.00029906230040832, '3-9': 0.0017775173781655678, '10-19': 0.02750792387827716, '20-29': 0.4922285268295782, '30-39': 0.43956582565070595, '40-49': 0.03721735140493937, '50-59': 0.0013670640773689518, '60-69': 3.6528887718588424e-05, 'more than 70': 1.995928378556112e-07}",Up to 50,"{'Over 50': 0.0014037925579253958, 'Up to 50': 0.9985962074420747}",Up to 50
1072,161405,0,Female,"{'Male': 0.003013518124703518, 'Female': 0.9969864818752965}",20-29,"{'0-2': 0.000617004036154374, '3-9': 0.005379405219066862, '10-19': 0.07716084596509346, '20-29': 0.6627426078768696, '30-39': 0.2445037599627307, '40-49': 0.009113909129045418, '50-59': 0.00042707071344018994, '60-69': 5.482777420641757e-05, 'more than 70': 5.69323393067334e-07}",Up to 50,"{'Over 50': 0.00048246781103967486, 'Up to 50': 0.9995175321889603}",Up to 50
1073,16140,0,Male,"{'Male': 0.9956288920401247, 'Female': 0.004371107959875286}",30-39,"{'0-2': 4.3856710207598855e-05, '3-9': 0.00012904880571077922, '10-19': 0.0027523948105177905, '20-29': 0.32502477695666004, '30-39': 0.6331481874667501, '40-49': 0.03777635537056478, '50-59': 0.0009832138188129408, '60-69': 0.00014207688585120086, 'more than 70': 8.9174924646788e-08}",Up to 50,"{'Over 50': 0.0011253798795887884, 'Up to 50': 0.9988746201204111}",Up to 50
1074,161410,0,Female,"{'Male': 0.006990865632746868, 'Female': 0.9930091343672531}",20-29,"{'0-2': 0.0009738740499296974, '3-9': 0.003713140262502876, '10-19': 0.046266772767732806, '20-29': 0.5740533448705888, '30-39': 0.34407193113703666, '40-49': 0.028026036189521278, '50-59': 0.0027101353749808908, '60-69': 0.00018422333182455244, 'more than 70': 5.42015882281982e-07}",Up to 50,"{'Over 50': 0.0028949007226877254, 'Up to 50': 0.9971050992773121}",Up to 50
1075,161415,0,Female,"{'Male': 0.01749708452454357, 'Female': 0.9825029154754564}",30-39,"{'0-2': 0.0001681917599198326, '3-9': 0.001399596639426349, '10-19': 0.01979829876712405, '20-29': 0.3956474488856096, '30-39': 0.4775563937272003, '40-49': 0.09913822335500833, '50-59': 0.005496953287225638, '60-69': 0.0007941991299572627, 'more than 70': 6.944485287251871e-07}",Up to 50,"{'Over 50': 0.006291846865711626, 'Up to 50': 0.9937081531342885}",Up to 50
1076,16145,0,Male,"{'Male': 0.9963692453801473, 'Female': 0.003630754619852708}",30-39,"{'0-2': 1.3666474658084258e-05, '3-9': 0.0001526084323589108, '10-19': 0.001972404542115876, '20-29': 0.2743654706068112, '30-39': 0.6674126852743784, '40-49': 0.054198685840354865, '50-59': 0.0015619178270028548, '60-69': 0.00032242137324821, 'more than 70': 1.3962907178304194e-07}",Up to 50,"{'Over 50': 0.0018844788293228478, 'Up to 50': 0.9981155211706774}",Up to 50
1077,161505,0,Female,"{'Male': 0.004974538322593647, 'Female': 0.9950254616774064}",20-29,"{'0-2': 0.00034674938085204536, '3-9': 0.0007152418932629294, '10-19': 0.024362121131808096, '20-29': 0.5521250095094457, '30-39': 0.39458584314108414, '40-49': 0.02695863978638433, '50-59': 0.0008868941232123924, '60-69': 1.9416712269876602e-05, 'more than 70': 8.432168048778363e-08}",Up to 50,"{'Over 50': 0.0009063951571627568, 'Up to 50': 0.9990936048428373}",Up to 50
1078,16150,0,Male,"{'Male': 0.9965085508758066, 'Female': 0.0034914491241934175}",30-39,"{'0-2': 2.2703169131385484e-05, '3-9': 0.00019485122033766517, '10-19': 0.003232694631221648, '20-29': 0.3111907564260094, '30-39': 0.6292739975145768, '40-49': 0.05347291882898079, '50-59': 0.0019067387645676564, '60-69': 0.0007050308679514011, 'more than 70': 3.08577223282438e-07}",Up to 50,"{'Over 50': 0.0026120782097423397, 'Up to 50': 0.9973879217902576}",Up to 50
1079,161510,0,Female,"{'Male': 0.004881131535796945, 'Female': 0.995118868464203}",20-29,"{'0-2': 0.0001221817393536255, '3-9': 0.0006295662068134543, '10-19': 0.03668904645904677, '20-29': 0.6681595431326518, '30-39': 0.27957279068093566, '40-49': 0.014317232974503668, '50-59': 0.0004964850037652008, '60-69': 1.312269240446232e-05, 'more than 70': 3.111052525895043e-08}",Up to 50,"{'Over 50': 0.000509638806694922, 'Up to 50': 0.999490361193305}",Up to 50
1080,161515,0,Female,"{'Male': 0.006050639373194833, 'Female': 0.9939493606268052}",20-29,"{'0-2': 0.0001621942794617391, '3-9': 0.0003545441892141568, '10-19': 0.02867496944853053, '20-29': 0.6663079851508601, '30-39': 0.28707467816129967, '40-49': 0.01698136372411686, '50-59': 0.0004292485730675486, '60-69': 1.4990788589264148e-05, 'more than 70': 2.5684860098233468e-08}",Up to 50,"{'Over 50': 0.000444265046516911, 'Up to 50': 0.999555734953483}",Up to 50
1081,161535,0,Female,"{'Male': 0.001974918536215342, 'Female': 0.9980250814637847}",20-29,"{'0-2': 0.0028337520402837526, '3-9': 0.11171950703859382, '10-19': 0.298785442144208, '20-29': 0.4179068621856702, '30-39': 0.1591722785004363, '40-49': 0.008518122142833116, '50-59': 0.0010474077902978935, '60-69': 1.633428393273869e-05, 'more than 70': 2.9387374414246295e-07}",Up to 50,"{'Over 50': 0.0010640359479747747, 'Up to 50': 0.9989359640520251}",Up to 50
1082,161540,0,Male,"{'Male': 0.7294518097013165, 'Female': 0.2705481902986835}",30-39,"{'0-2': 8.465760457239756e-05, '3-9': 0.0006173789743377954, '10-19': 0.05436347411521281, '20-29': 0.4226832651055124, '30-39': 0.4334424839470642, '40-49': 0.0761251641965219, '50-59': 0.01230832884553154, '60-69': 0.0003730519587592583, 'more than 70': 2.1952524876963315e-06}",Up to 50,"{'Over 50': 0.012683576056778494, 'Up to 50': 0.9873164239432215}",Up to 50
1083,161545,0,Female,"{'Male': 0.0899689637577068, 'Female': 0.9100310362422932}",20-29,"{'0-2': 9.573958983882138e-05, '3-9': 0.0017567723734616433, '10-19': 0.08552395695300159, '20-29': 0.5133024021588567, '30-39': 0.29000096965053435, '40-49': 0.08791454665770633, '50-59': 0.019912386504591643, '60-69': 0.0014616360789300059, 'more than 70': 3.1590033078855695e-05}",Up to 50,"{'Over 50': 0.021405612616600508, 'Up to 50': 0.9785943873833994}",Up to 50
1084,161550,0,Female,"{'Male': 0.027302930384063173, 'Female': 0.9726970696159368}",20-29,"{'0-2': 2.630125921461155e-05, '3-9': 0.00031608849558025507, '10-19': 0.03583855991729979, '20-29': 0.45112716407680786, '30-39': 0.41541246919750263, '40-49': 0.08642914083530377, '50-59': 0.010499704504938973, '60-69': 0.0003476200125874653, 'more than 70': 2.9517007647874965e-06}",Up to 50,"{'Over 50': 0.010850276218291226, 'Up to 50': 0.9891497237817088}",Up to 50
1085,16155,0,Male,"{'Male': 0.9967815263404134, 'Female': 0.0032184736595866417}",30-39,"{'0-2': 3.076288273104574e-05, '3-9': 0.00023144388383557936, '10-19': 0.004408215390161995, '20-29': 0.3649988621555827, '30-39': 0.5814025347029749, '40-49': 0.04690696448934214, '50-59': 0.0015263248007515082, '60-69': 0.0004945482311655554, 'more than 70': 3.4346345446578476e-07}",Up to 50,"{'Over 50': 0.002021216495371529, 'Up to 50': 0.9979787835046284}",Up to 50
1086,16160,0,Male,"{'Male': 0.9966561947833714, 'Female': 0.003343805216628577}",30-39,"{'0-2': 2.750170097043841e-05, '3-9': 0.00032066827854202183, '10-19': 0.004033450396751692, '20-29': 0.3583956410127146, '30-39': 0.5906356135486174, '40-49': 0.044611695350389745, '50-59': 0.0015783817123648214, '60-69': 0.0003967686586278132, 'more than 70': 2.79341021552763e-07}",Up to 50,"{'Over 50': 0.0019754297120141875, 'Up to 50': 0.9980245702879859}",Up to 50
1087,16165,0,Male,"{'Male': 0.997079058400242, 'Female': 0.002920941599757987}",30-39,"{'0-2': 3.0309922473222664e-05, '3-9': 0.0002779423211686038, '10-19': 0.0027846284380429803, '20-29': 0.26323169978491556, '30-39': 0.6719794938125262, '40-49': 0.059884432323635814, '50-59': 0.0014183726965669179, '60-69': 0.0003930104231064029, 'more than 70': 1.1027756429496632e-07}",Up to 50,"{'Over 50': 0.0018114933972376156, 'Up to 50': 0.9981885066027624}",Up to 50
1088,161675,0,Female,"{'Male': 0.12133162170268974, 'Female': 0.8786683782973103}",20-29,"{'0-2': 0.0034863306050854047, '3-9': 0.01127605542269513, '10-19': 0.10077218782748243, '20-29': 0.4471784939320877, '30-39': 0.219441153174509, '40-49': 0.0862355999881408, '50-59': 0.06178270397203484, '60-69': 0.06844694011378578, 'more than 70': 0.0013805349641788913}",Up to 50,"{'Over 50': 0.13161017904999953, 'Up to 50': 0.8683898209500004}",Up to 50
