,frame_id,face_id,dominant_gender,gender,dominant_age,age,age_group,max_sum_age,direct_age_group
1640,128200,0,Female,"{'Male': 0.005078356654298455, 'Female': 0.9949216433457015}",20-29,"{'0-2': 6.433596570916236e-05, '3-9': 0.0001473827293204076, '10-19': 0.03336973730907895, '20-29': 0.6012745225251396, '30-39': 0.3430766077049651, '40-49': 0.02038917620824593, '50-59': 0.0010270526951265046, '60-69': 0.0006253198814286002, 'more than 70': 2.5864980985814297e-05}",Up to 50,"{'Over 50': 0.0016782375575409192, 'Up to 50': 0.9983217624424592}",Up to 50
1641,128205,0,Female,"{'Male': 0.011138745797186878, 'Female': 0.9888612542028131}",30-39,"{'0-2': 3.073533322928682e-05, '3-9': 3.9735784535988195e-05, '10-19': 0.01348867559763658, '20-29': 0.4526835620992854, '30-39': 0.49825489857118427, '40-49': 0.031479936920907205, '50-59': 0.002564707297769557, '60-69': 0.0013916097231248304, 'more than 70': 6.613867232697466e-05}",Up to 50,"{'Over 50': 0.0040224556932213626, 'Up to 50': 0.9959775443067788}",Up to 50
1642,128210,0,Female,"{'Male': 0.019701593332111744, 'Female': 0.9802984066678883}",20-29,"{'0-2': 0.0002757355536933082, '3-9': 0.00018170646502654376, '10-19': 0.04584546384561605, '20-29': 0.5746662241112241, '30-39': 0.352863999165633, '40-49': 0.022719615144251627, '50-59': 0.001546392311197635, '60-69': 0.0018219097066591002, 'more than 70': 7.895369669873812e-05}",Up to 50,"{'Over 50': 0.0034472557145554736, 'Up to 50': 0.9965527442854446}",Up to 50
1643,128220,0,Female,"{'Male': 0.043478938365169695, 'Female': 0.9565210616348303}",20-29,"{'0-2': 0.0006456566229053394, '3-9': 0.00022465301338652407, '10-19': 0.022917224269500065, '20-29': 0.4764172253189061, '30-39': 0.4032059803499409, '40-49': 0.0701063953913583, '50-59': 0.006514645621258693, '60-69': 0.018819476232331368, 'more than 70': 0.0011487431804127618}",Up to 50,"{'Over 50': 0.026482865034002823, 'Up to 50': 0.9735171349659972}",Up to 50
1644,128225,0,Female,"{'Male': 0.015037527088355929, 'Female': 0.9849624729116441}",20-29,"{'0-2': 0.000131064059423904, '3-9': 0.0002335777008802925, '10-19': 0.06339701051466705, '20-29': 0.7201177739665562, '30-39': 0.20853979829522862, '40-49': 0.007174657138997226, '50-59': 0.0002457460162159389, '60-69': 0.00014889753860866263, 'more than 70': 1.147476942204076e-05}",Up to 50,"{'Over 50': 0.00040611832424664225, 'Up to 50': 0.9995938816757532}",Up to 50
1645,128240,0,Female,"{'Male': 0.007696130115580679, 'Female': 0.9923038698844193}",20-29,"{'0-2': 5.104744551408888e-05, '3-9': 0.0002143108568623811, '10-19': 0.03332928181974719, '20-29': 0.5966240372282784, '30-39': 0.3452817725608099, '40-49': 0.023669515783752072, '50-59': 0.0007518662539096876, '60-69': 7.755192456951798e-05, 'more than 70': 6.161265567934494e-07}",Up to 50,"{'Over 50': 0.000830034305035999, 'Up to 50': 0.999169965694964}",Up to 50
1646,128405,0,Male,"{'Male': 0.9432570611669705, 'Female': 0.05674293883302948}",40-49,"{'0-2': 0.003177811483396994, '3-9': 0.0002169837804453601, '10-19': 0.0047740443552276935, '20-29': 0.05309639158342246, '30-39': 0.21866339421005462, '40-49': 0.31953384852293526, '50-59': 0.2643129300451836, '60-69': 0.13461682137132164, 'more than 70': 0.0016077746480124165}",Up to 50,"{'Over 50': 0.40053752606451765, 'Up to 50': 0.5994624739354824}",Up to 50
1647,128410,0,Male,"{'Male': 0.9388292286937524, 'Female': 0.06117077130624763}",40-49,"{'0-2': 0.004720928828665217, '3-9': 0.0004824309438520671, '10-19': 0.011291100327153029, '20-29': 0.09542969870563758, '30-39': 0.29213759175778675, '40-49': 0.3183486631234223, '50-59': 0.18560337454744383, '60-69': 0.09099974068744672, 'more than 70': 0.000986471078592531}",Up to 50,"{'Over 50': 0.27758958631348307, 'Up to 50': 0.722410413686517}",Up to 50
1648,128415,0,Male,"{'Male': 0.9695455326413026, 'Female': 0.03045446735869743}",50-59,"{'0-2': 0.004149666049880553, '3-9': 0.00014284956852328868, '10-19': 0.00530218414897554, '20-29': 0.04484838266750928, '30-39': 0.17180180932371125, '40-49': 0.2655168538188947, '50-59': 0.3187238985974271, '60-69': 0.1853245038954774, 'more than 70': 0.004189851929600822}",Over 50,"{'Over 50': 0.5082382544225054, 'Up to 50': 0.49176174557749464}",Over 50
1649,128420,0,Male,"{'Male': 0.9570578581202407, 'Female': 0.042942141879759255}",50-59,"{'0-2': 0.010704444488059484, '3-9': 0.00029129703894572494, '10-19': 0.007502982411039272, '20-29': 0.0555834357722454, '30-39': 0.18698214066550417, '40-49': 0.2271786173298224, '50-59': 0.31754774819347775, '60-69': 0.191840373324244, 'more than 70': 0.002368960776661579}",Over 50,"{'Over 50': 0.5117570822943833, 'Up to 50': 0.48824291770561645}",Over 50
